"DeletionTimestamp","ObjectId","ObjectType","Description","DirSyncEnabled","DisplayName","LastDirSyncTime","Mail","MailEnabled","MailNickName","OnPremisesSecurityIdentifier","ProvisioningErrors","ProxyAddresses","SecurityEnabled"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f69bbc4c-ee68-4b66-bb43-47421dbbf4d8","Group","Brokers Only",,"Brokers Only",,"brokersonly@cbww.com","True","brokersonly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f763aff5-4a00-424f-9b01-310fddfe4a45","Group","Team Site For Migration Updates",,"SharePoint Migration",,"SharePointMigration@cbww.com","True","SharePointMigration",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"e28048fe-b867-4bd7-8b38-6996be96f99e","Group","Brokers",,"Brokers",,"Brokers@cbww.com","True","Brokers",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"cb11e7a9-8fc6-4077-a78d-93084c220ae5","Group",,,"Bearden Admin",,"beardenadmin@cbww.com","True","beardenadmin",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"c7de6985-950d-49e9-b166-0f482b446690","Role","Billing Administrator has access to perform common billing related tasks.",,"Billing Administrator",,,,,,,,
,"5fae16dd-7dab-4e65-8b21-dd9b7a2b76f7","Group","Staff List",,"Staff List",,"stafflist@cbww.com","True","stafflist",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"d1ddd995-c813-4354-90ba-1385efeaf462","Group","accounting",,"accounting",,"accounting@cbww.com","True","accounting",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"72499ddc-8152-46e2-ab8f-885c040f674c","Group","HUB & ACCOUNTING GROUP",,"HUB & ACCOUNTING GROUP",,"HUBACCOUNTINGGROUP@cbww.com","True","HUBACCOUNTINGGROUP",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5fae16dd-7dab-4e65-8b21-dd9b7a2b76f7","Group","Staff List",,"Staff List",,"stafflist@cbww.com","True","stafflist",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"088672f4-ec2d-4fd6-a328-d049bc94961b","Group","Staff Notification for Agent Changes",,"Staff Notification for Agent Changes",,"StaffNotificationforAgentChanges@cbww.com","True","StaffNotificationforAgentChanges",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a5e63846-b45e-46de-b20d-ca32654f0ac2","Group",,,"service",,"service@cbww.com","True","service",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f380bff1-0d67-41e0-b512-b099f46d27c4","Group","We're trying to figure this out",,"DebTestGroup",,"DebTestGroup@cbww.com","True","DebTestGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"ce4cac75-6457-413a-bdad-9ef7b7597bd1","Group",,,"calendar",,"calendar@cbww.com","True","calendar",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f763aff5-4a00-424f-9b01-310fddfe4a45","Group","Team Site For Migration Updates",,"SharePoint Migration",,"SharePointMigration@cbww.com","True","SharePointMigration",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9c15d27a-c67d-4836-b588-0f5020678736","Group","Onboarding Brokers & Staff",,"Onboarding Brokers & Staff",,"OnboardingBrokersStaff@cbww.com","True","OnboardingBrokersStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"0b472e65-3345-469e-8093-db26467b593a","Group","test",,"test",,"test@cbww.com","True","test",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a0f3440a-7717-46bd-b28c-22346e527e6f","Group","Brokers and Managers",,"Wallace Task List",,"WallaceTaskList@cbww.com","True","WallaceTaskList",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f763aff5-4a00-424f-9b01-310fddfe4a45","Group","Team Site For Migration Updates",,"SharePoint Migration",,"SharePointMigration@cbww.com","True","SharePointMigration",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"b61a73da-0934-4172-9f7a-5805dccbf9b4","Group","CBW-Mig",,"CBW-Mig",,"cbw-mig@cbww.com","True","cbw-mig",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"cb11e7a9-8fc6-4077-a78d-93084c220ae5","Group",,,"Bearden Admin",,"beardenadmin@cbww.com","True","beardenadmin",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a9bb131f-1d26-4032-a9d8-6401b627bb0b","Group",,,"Hub",,"hub@cbww.com","True","hub",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"72499ddc-8152-46e2-ab8f-885c040f674c","Group","HUB & ACCOUNTING GROUP",,"HUB & ACCOUNTING GROUP",,"HUBACCOUNTINGGROUP@cbww.com","True","HUBACCOUNTINGGROUP",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f69bbc4c-ee68-4b66-bb43-47421dbbf4d8","Group","Brokers Only",,"Brokers Only",,"brokersonly@cbww.com","True","brokersonly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"e28048fe-b867-4bd7-8b38-6996be96f99e","Group","Brokers",,"Brokers",,"Brokers@cbww.com","True","Brokers",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9c15d27a-c67d-4836-b588-0f5020678736","Group","Onboarding Brokers & Staff",,"Onboarding Brokers & Staff",,"OnboardingBrokersStaff@cbww.com","True","OnboardingBrokersStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"c1b2b7cc-23f8-4cbf-a9bd-681cf20af203","Group","All - Managers/Departments",,"All - Managers/Departments",,"All-ManagersDepartments@cbww.com","True","All-ManagersDepartments",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"8eb83753-a02a-4de3-87a2-c062b7bbb665","Group","Northshore Realtors",,"Northshore Realtors",,"northshorerealtors@cbww.com","True","northshorerealtors",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"47038b65-6ae2-4657-97fb-03b47841556b","Group","All Front Desk Staff",,"All Front Desk Staff",,"AllFrontDeskStaff@cbww.com","True","AllFrontDeskStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"211338cb-620e-4805-8ea7-752fb3e47da9","Group","WT Staff",,"WT Staff",,"WTStaff@cbww.com","True","WTStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"3886237f-9c2c-4cce-b9f8-993aa56df9e1","Group","West Management",,"West Management",,"WestManagement@cbww.com","True","WestManagement",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"aa3c2d8e-012b-41b7-8b6f-928105fcb525","Group","CBCW",,"CBCW",,"CBCW@cbww.com","True","CBCW",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"b61a73da-0934-4172-9f7a-5805dccbf9b4","Group","CBW-Mig",,"CBW-Mig",,"cbw-mig@cbww.com","True","cbw-mig",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f69bbc4c-ee68-4b66-bb43-47421dbbf4d8","Group","Brokers Only",,"Brokers Only",,"brokersonly@cbww.com","True","brokersonly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"8eb83753-a02a-4de3-87a2-c062b7bbb665","Group","Northshore Realtors",,"Northshore Realtors",,"northshorerealtors@cbww.com","True","northshorerealtors",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"ce8fc9be-7ca6-4469-8b3f-1c7c10d74485","Role","Can manage all aspects of users and groups, including resetting passwords for limited admins.",,"User Administrator",,,,,,,,
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"8eb83753-a02a-4de3-87a2-c062b7bbb665","Group","Northshore Realtors",,"Northshore Realtors",,"northshorerealtors@cbww.com","True","northshorerealtors",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"c7de6985-950d-49e9-b166-0f482b446690","Role","Billing Administrator has access to perform common billing related tasks.",,"Billing Administrator",,,,,,,,
,"a5e63846-b45e-46de-b20d-ca32654f0ac2","Group",,,"service",,"service@cbww.com","True","service",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
